study_hours,attendance_rate,previous_grade,homework_completion,class_participation,final_grade
32.71555094994159,100.0,79.35678393147461,58.34136231801257,58.33274968613687,100.0
8.021221074111516,59.47136516370939,64.46350694652818,73.39454460068163,58.10690751606484,71.4694571556973
14.697423816275592,60.21410930496684,75.04046515517844,89.32713480751858,69.05981354090243,98.4112975708353
19.653151126132187,59.93788849871898,62.32202434895871,61.220220802737025,49.833242334485846,94.9789570760782
36.42015160136369,65.41557378465747,56.76910206592502,42.699148295944276,55.129114758155396,100.0
21.73180925851182,78.21140616195306,57.542612212880115,87.84598191485209,63.302275718994686,100.0
36.17212574968624,100.0,54.357583882889486,83.76619470708727,71.58841679672851,100.0
14.64764788439432,84.52757702522955,80.49552715319335,88.42789830041599,75.90228078132624,100.0
26.659242520544613,78.45106138787104,74.97743089091394,100.0,65.18998561664212,100.0
15.645136294301565,77.857495196686,77.09451817139039,79.97970495853522,68.64200076543759,100.0
30.005823180429783,57.095447523652794,79.19154173610002,100.0,60.30659035234295,100.0
25.931012579683838,58.78405008600154,76.15935606944264,92.38994705046372,64.5855075127138,100.0
12.140105394920505,85.62163015032885,79.56702316794585,72.71295245429184,72.00311357173423,100.0
14.690030449981823,100.0,63.62260015748684,79.33752965861727,77.38676896012224,100.0
34.77530081055262,89.32957812855766,70.88406886291847,85.44581171185072,63.201579260090874,100.0
17.050503217079722,64.22389101646203,78.94924376944441,64.60642203306139,51.34205146913072,100.0
30.6020990749888,82.14536654034329,75.05470159166627,60.39680700443297,82.10683894955966,100.0
45.733598032498605,70.96666964167754,58.934740912583294,91.89847544321637,97.73434142418017,100.0
13.094589476837406,71.48388299525517,62.16234334413603,79.4133619352024,73.9523082299659,100.0
32.28980502489062,61.69978616574814,75.3481733634591,62.421213023291536,65.38287293291674,100.0
8.937064875883658,71.4516706917158,81.35620147182944,88.98287346390578,96.21044796873338,100.0
24.241659464019165,67.74171248918518,66.7965269180568,65.22872994578327,72.96866175193972,100.0
8.10588107132672,61.95505378087958,81.2543478441477,61.46922668463735,75.64614289146274,100.0
30.964692338108836,74.20319020473681,82.23568882418627,80.83738793501894,75.58158208910294,100.0
21.998104337187137,62.305260338013966,75.43479378670094,93.95560016482003,71.5863068690722,100.0
18.195200864093742,88.24664665720738,69.22162802987198,51.552137869550144,65.62283096626683,100.0
28.87655425873836,72.25205071919419,75.3450564848055,84.10084588704274,100.0,100.0
31.081828167375164,100.0,68.60410371844826,31.556169327094658,84.97015164789478,100.0
20.91752484448373,72.07954055824978,69.35811822891502,86.17507969315922,59.21751418586904,100.0
36.96456368290038,100.0,49.18070592116278,55.793559712555755,79.0901492701846,100.0
32.11943985386401,85.25353984800716,56.340442887994655,84.25508924365046,85.89904576069932,100.0
25.532512199847837,88.35371251254763,71.71839339793532,58.6209914940703,82.81787840599924,100.0
29.262154022415924,72.98581256720544,84.2274813609994,38.41774262585356,61.25862013582627,100.0
29.633761292443218,92.37893368511106,61.7931768164829,86.80626905613678,55.379774946590175,100.0
23.996879517526416,77.7153233805556,57.03168052044153,92.60210786227987,79.94321903001119,100.0
27.181857257079344,91.71482542003308,77.15381315441245,57.28780777036732,78.20678672762816,100.0
3.934228992613207,87.3907075716226,65.63235762761782,73.02791106492498,64.45709606749962,92.99818314533422
26.2834550926428,86.87494040944404,76.24119817052156,92.37166310250102,51.787170808184015,100.0
20.21311648671942,63.05961214794766,80.76007138598598,70.21419096500072,58.72046002391771,100.0
17.474318486068398,26.38098989896391,59.756123586657104,74.10711965907299,56.09604292632876,89.13938130693352
28.49102110743144,69.19350446288398,76.95537757565778,58.624486857910284,80.03112483388769,100.0
7.476065555868809,53.23236464922662,69.87911052153946,97.66732395371021,68.08676319433698,96.91580821855831
19.812912435541026,84.83851164794642,71.94736194718774,30.894170480035797,78.90335083421293,100.0
19.486062764115136,74.56105779472533,81.26050250772168,80.6565059085328,64.45584495934548,100.0
33.800913541474515,51.35411764523626,84.76540349725896,84.78484317620129,83.25489906230008,100.0
20.979831534708953,82.01539757648149,80.85786324939347,78.8060949224186,47.4554450740727,100.0
16.078918468678424,64.46920359183972,66.72337853402232,89.52967485799334,71.4561632402206,100.0
19.623652975751515,66.82621369786575,73.9913611435207,73.54930332194411,73.16526200803928,100.0
21.504189051435766,88.05101596033131,74.95681887972604,78.26149309769585,67.1397639885498,100.0
8.209602088401976,61.44447208904808,73.24359281721603,74.63706590413626,76.05595135504915,93.53897040143991
12.40867338446302,43.141564135352894,64.74244978319238,66.00911031833967,57.40417236728836,81.02240658813096
33.64140429973844,83.28734931625722,72.23914134064661,74.70543301609978,76.60712106940599,100.0
5.3247473424756,98.23530227242782,57.60892924346099,76.5278444289298,61.39597340654649,83.28690697535315
29.37570137626558,62.74367053397714,76.59245668432405,75.01808213043337,73.19940561059408,100.0
25.365098435704034,72.37560364956887,62.442548405071555,89.88063524304785,59.978643195354266,100.0
5.876962986647085,79.71370998892911,60.91975924478789,59.80753319498364,61.56568706138541,72.0929163710867
7.607416051465275,44.9420645338987,76.35418030209226,71.03227738034084,67.09260791840795,88.5441597519539
7.997035929442237,82.57480918470685,78.65755194170121,73.27895337799652,58.11218892350949,100.0
19.944039811709533,81.86659299227829,86.74492433347538,86.6840475526817,76.59251845930339,100.0
25.082686396745896,86.52310824947605,72.15396505456287,43.04150280289199,72.11885710131195,100.0
23.038185956048757,63.210209510475266,56.18955396846225,100.0,86.09467071649019,100.0
40.102045387663495,80.01685184980538,76.5854427267283,79.28798086087357,64.18447660096024,100.0
23.464884758979927,45.026989732018386,79.16327674702481,76.17952785474137,68.78925129837127,100.0
24.4426331148604,69.37768788675604,77.10959968203491,71.39511902762797,80.69497645258582,100.0
15.299578522404985,88.23499593485114,65.4790966716692,84.0677298953305,51.243883990454236,100.0
38.38183676795123,87.12086697421718,73.6728731340134,66.96054832328927,86.28973174262549,100.0
26.124687940136024,51.966418151893414,77.56788679986983,82.03901384712789,74.74233935774167,100.0
22.24684725751886,100.0,66.00363814385398,69.40750271862349,80.83572036741657,100.0
30.225704320096405,54.15641299854606,53.546012530431085,100.0,32.508914276896405,100.0
18.409547895999488,99.38938373043095,92.18780233448135,100.0,65.5024270558768,100.0
22.598827942484235,50.88775148158159,71.84633858532304,94.60714131423643,73.41189901906193,100.0
7.4750484272523465,65.89702233214237,74.57686586053552,43.18949771047401,36.42653150012542,73.24696261034725
9.376064718531204,73.80537913131427,74.52371796249734,96.18330833123144,70.36329185009137,99.62228288002268
17.65379430042586,84.76704362735485,78.58451116656666,60.062769078146566,63.87848741259669,100.0
19.18477326898354,79.79477738878465,64.95820168992329,48.32118623990225,87.88761268716962,100.0
29.02277173786647,53.91649471232037,70.15618333949602,69.44237852114956,58.22857137808445,100.0
26.818914896263113,67.65840836222667,80.44160877069072,67.03696840619519,100.0,100.0
8.570297021693769,77.30587658918292,70.58208718446,61.74213845698301,75.77976069593255,84.87008832739151
24.070522871245352,89.21289693184286,62.27122332176391,91.86169079979021,64.17222320366672,100.0
16.346784486878914,100.0,71.36535331082737,64.8342694537184,76.89958214408675,100.0
11.64857098369977,70.20228715117734,71.5175799224874,73.86073464536216,84.81001774883653,100.0
7.778721911080545,67.1321960058034,74.89374561227918,58.06422343174156,80.82508096064853,91.5735267768327
11.915063971068124,97.16841067112274,64.81729781726352,80.35668857267619,66.70492168243732,100.0
12.460354111333238,76.56301655927814,69.37406872100478,79.21787135954064,81.38392884680148,100.0
32.35811620006939,49.3896306361058,58.83475560051341,66.96297805421554,93.00591564874749,100.0
19.17319314157301,64.24766519095793,51.3346338292694,72.09510811080423,52.87466328799742,97.65283276164453
32.36093175210438,61.44138537802815,62.64470057410233,73.33160907976949,48.79428254642529,100.0
11.83064329012764,77.20070529649985,82.06508966508358,72.49322879524719,79.73064831384464,100.0
22.238840242791312,85.88649935848038,74.81009231736714,76.64092191907339,71.93831772962841,100.0
24.134349032237008,88.0440888015849,83.55637858804951,61.167520137335615,81.35482924968028,100.0
14.194765501952773,71.86465114070963,61.494795457907,56.635526455659516,67.92316024024339,94.98005466664989
19.04535752910927,80.24700036851861,59.959454031579895,100.0,72.75751774483757,100.0
30.176614668435025,58.16182790633379,60.824971789857365,98.06897877618829,82.2816646563229,100.0
9.189434595917376,79.0736825579306,57.232514241796906,78.11531530744666,76.44427328698879,99.09667277998214
23.773004930448522,60.31854426326539,65.55706739923889,70.95187597059943,62.349754017178796,100.0
11.151972859730991,61.00098061390206,65.5671774880849,74.59043190735102,67.62205640459545,93.75882103608646
19.444523011033812,54.29847812677663,52.96617560644845,99.42923318356938,71.11142170629662,97.46637617264894
17.767977453651948,77.60012496555612,72.439531979085,75.76331552784028,72.47141261854775,100.0
3.695267562848599,30.13296043648915,68.13103841838016,76.27814174450852,52.78462915276499,71.18184616859507
13.493574308781731,54.02148639271288,75.62969236690572,100.0,83.89266321297463,100.0
25.868570938002705,96.04191466404149,55.98148937207719,61.35918817807892,81.8654792056457,100.0
13.507224549339929,66.27478629077035,59.852432693071336,71.94629459846458,64.3130838851877,92.38146763578932
18.328782862135885,87.90710232539618,64.16922561431062,87.23605818808946,74.61110046713651,100.0
24.319225446739406,82.74267430672438,63.585184047770476,85.87643680271995,77.6962813014594,100.0
34.558223221467664,76.22993334620341,74.57280404615241,63.987393018322564,80.02510733077122,100.0
10.480815399777644,76.08055291925618,67.87791030098849,84.03177480588725,92.74591082880359,100.0
20.06799844559998,77.77110868343587,90.2360621922964,50.885084593229124,100.0,100.0
30.470983026121544,53.0343767968527,72.24451818559972,56.61351505496488,93.6098014493505,100.0
9.878956247398325,72.62988152131516,65.7311893005258,97.9432547919092,44.613030554277714,96.75917292772964
22.70057358391422,66.44472950379479,51.79396699451483,80.2875745253532,66.11718399445253,100.0
18.698569456323153,70.34599865109816,73.24166352488442,85.22929456942445,70.31505762449139,100.0
7.691356835660448,70.16907725691486,78.1351721736967,63.251200614956446,93.24901607526309,95.89885907755377
27.348777860498174,99.1101836402999,74.90974951638252,71.26963310724679,74.2386992573245,100.0
32.571492168625724,58.04895991439463,65.49987142004187,68.7570839267212,81.25868751282648,100.0
31.88393273448084,78.35681927458347,69.83577103927247,67.23583051445743,96.91836795276681,100.0
30.352493347237527,61.136502835975435,78.90198411124787,71.54398928691349,58.62256997949896,100.0
15.826331863949157,83.33268969513372,60.81313488513906,61.10428305027692,77.10448115217181,96.96027671043794
4.806300340459867,100.0,80.32465260551147,88.76792920582164,51.08674068497432,99.01889010475577
10.510834791751627,82.00006472949121,85.2100622715938,86.66111029146766,88.08991774820224,100.0
6.541290765267851,65.12825266387115,66.96273971223336,61.9930467643365,82.37647397001452,82.23505341497288
15.146941646321316,95.12213873296321,62.57515767461616,90.17194553112535,70.0554350777177,100.0
24.098186569285126,84.52082202842655,81.09699841956223,82.33780695221495,75.25945148910338,100.0
25.17659020469123,65.62772133456482,70.26091050210833,55.806345498964475,42.38688653002532,100.0
13.431057210286042,60.42578942234023,82.00413907944426,54.793105657054554,72.77020458797362,94.78847974964017
9.407864781110485,60.90180320508967,64.86133082663306,80.49897369145272,80.04508823245058,87.5359976690619
34.524675344707454,72.78329521773793,65.46751590976987,67.37789703529033,51.689313611287616,100.0
10.316555451363648,71.63050275004463,75.50052099024552,60.26268909692536,84.11156781982324,97.95031847723139
14.232286694316674,71.41577929700385,60.92436337958402,74.24642835826295,74.05685238669759,92.78367996319821
17.083062502067232,80.63547027518509,63.99361310081195,57.73509633866546,71.66383884564799,100.0
10.195121558208253,95.40987893757976,56.91179600880888,79.16065406937288,70.89898945399493,94.64088594692844
24.271943618716847,62.007377276782485,79.69457200526736,93.98561761297051,54.58487288611063,100.0
20.224658928120462,74.71109430398408,67.37109170791733,86.76906431847036,100.0,100.0
28.534155587803077,83.4586368007854,75.94754341665286,95.76409227765777,100.0,100.0
16.45959289058976,85.09291853950229,75.91814133741379,75.29424986540985,76.57713608214591,100.0
16.847307553596544,89.31002645239803,76.51391251305797,92.03348460270898,78.5633576603975,100.0
28.294748419317486,63.46286475319053,60.600968988911355,63.55912832150679,45.88660203446538,100.0
29.960476858058165,92.78556231994496,77.18953310665067,83.04979128790929,54.296335259770906,100.0
15.080975524937948,78.16925538419208,82.00078956426862,65.89949557852054,36.29665999023092,100.0
36.334315323010955,84.58095333043777,58.569950872695166,92.8054545834057,86.58288899436975,100.0
39.95667489783965,69.24043092071473,72.50200206251695,60.02909059028381,85.77921426584378,100.0
37.495767431869396,65.05648623673578,55.97394728200307,64.47012468289867,70.60887536805824,100.0
17.529742992540033,74.00801078061266,90.99721789166516,68.44920395939107,73.98817344478073,100.0
23.287624103034805,63.68586224970963,69.35861653407008,79.5395319785855,52.804819104719684,100.0
21.66452208213056,58.159169676565526,73.82409746184051,85.12229238249905,69.2580443552135,100.0
21.598563919974005,66.76912638388558,70.92844901141115,46.77226431753542,68.07193732841604,100.0
27.40824345420126,75.61378763093582,59.978125442185274,72.55810640891559,61.838289968287114,100.0
14.504428640914199,100.0,62.33343412216652,100.0,60.9120876886166,100.0
15.538165667852203,87.60965323483086,63.47376020697609,64.78422513787679,71.92156622366184,100.0
29.113627221747215,54.47527441750785,89.87275999230808,73.97048930871797,41.31617536870335,100.0
16.375590585968677,92.23148550558156,52.60286221221901,32.27186069054887,81.57548065972517,93.10595561071118
19.475955494225307,74.26654224788842,55.94810153196425,87.67736956776483,65.81674908773866,100.0
25.11202599524981,65.18886475308864,51.69367103143543,85.16812979296361,29.451515605011444,100.0
33.40450446023144,63.71765391614125,73.19174510419181,70.36186384425204,48.13672750802604,100.0
41.45149127773388,79.18491243335703,61.64652946740243,64.89764063634198,88.716131090106,100.0
30.375399442578992,82.18469738619588,73.33662105286949,67.83513829852325,71.07349355829089,100.0
15.083638143679526,93.58419529409156,72.09659415274626,100.0,72.75774317130542,100.0
32.96994546561109,43.17217651487108,63.921780129055676,73.22897209513381,89.75672601009798,100.0
32.378163119734616,95.3080856124812,68.85460154747382,49.30298206363683,62.962365218429426,100.0
12.55097355193551,61.771880231584234,68.36933036056236,74.6021811112641,86.05225357474642,92.20754756306769
27.42095372009307,100.0,63.94285076996662,67.68132887781447,80.16888807008904,100.0
9.103669626576117,62.28549107071373,63.4791111140694,71.72931156911439,97.13959524599665,86.09474087586648
21.429430947637066,58.09848796635292,58.060749936009444,51.43685771897251,76.71575388715416,100.0
25.999287299962045,72.83868666417577,57.90305257158892,60.90996909271868,40.36800150469193,100.0
32.95871781863014,85.0298220713686,70.98067539538944,72.36654081751176,97.72913249944617,100.0
22.653623493996285,80.85697274893334,68.96778247067503,72.93942317400905,82.76346943251959,100.0
20.81829358547565,74.9089363269016,78.38490774451643,100.0,75.82867906796446,100.0
10.18491348952049,92.4474562823244,70.10233061019586,53.46206773230841,91.61909933599173,100.0
17.36551783917751,51.52795842956917,70.95344199441308,80.2447507094954,40.56061462491131,89.30688978850291
47.20169166589619,96.80301115735975,67.35343166762044,75.1950283781686,82.40774873554035,100.0
34.711703274936085,54.421482856029655,53.86438602123259,100.0,67.40580910114866,100.0
26.855077387902043,64.0356558642679,77.57921849923619,80.3768042731443,61.96997369475665,100.0
17.735211080984733,61.830261198651584,61.7311964596014,71.94489374734552,68.4976888528007,96.29021554262872
2.1186191132950682,72.29412477356388,83.7284847467653,69.6383186578436,67.14941447497759,83.50526564101106
20.818741393863224,71.44772089889986,65.14636452170896,63.40762178193643,81.38453830739901,100.0
24.87872284871074,75.28721666123629,63.5851309095569,81.38830809289554,60.070267333050865,100.0
32.130976999791834,58.61530852991132,66.83591550305198,84.13707181360766,86.36965180891403,100.0
37.275431701007115,74.63468111608526,91.42270358611864,66.39449994092132,77.8425323205325,100.0
38.12448557996929,100.0,63.730329422122324,74.47517264254557,59.45235362311169,100.0
18.036501509150217,78.5818373853977,67.40957854179297,90.45425181047763,76.45062470786604,100.0
26.031874310823433,84.57587888412574,66.71381524251015,61.49068898028197,94.64009429883944,100.0
17.539375118700512,76.13150458352389,53.980341881028316,86.13191236607838,94.59946794057089,97.44780267059735
15.280681342105666,85.2939028556177,53.87284128810349,46.99102211112378,100.0,95.83086833972814
23.97927049946809,89.11965871151224,59.674760964724605,77.85953386897536,86.07314728352328,100.0
27.368438970924334,38.63639609590587,78.8404539636105,63.79182481278265,69.67949058477346,100.0
14.496948461545799,82.41045279424108,72.60673765823907,80.93705300156114,60.61655947735706,100.0
36.734520902985366,66.79979873119102,67.28344889673947,77.65231308209097,59.1739366999412,100.0
13.773004801794063,83.82475809726864,72.80991867735032,72.72322357446625,40.71868300716247,100.0
24.446026682201406,80.92007294734472,58.04116937964815,100.0,78.82867606630914,100.0
17.542569359140558,71.10612972954593,54.96857046881894,100.0,64.96322951064808,100.0
20.67518481410109,76.73511951439288,81.79297184063826,98.26727963283784,58.7727019516517,100.0
21.26379579546412,88.06945946185866,56.54020319753251,67.87644515066214,78.80040702212912,100.0
14.646718140460774,42.409956809789456,78.47421677150422,73.19428254069602,86.60621003930459,100.0
5.933389031517777,63.66925601470016,63.884821970080516,77.80150146715617,59.11384280269802,87.24752737734744
13.977879396382194,99.91888821821806,65.42903743413729,100.0,69.58727642424046,100.0
18.15097863557011,56.23329635422046,79.240270192069,79.89199533363177,65.35680341029014,97.08043737730797
28.527736751222193,94.2152454260267,70.67855510527403,68.29017156511873,86.20072098571973,100.0
19.85547729121721,81.36091566696135,65.26160652929084,62.85594720117531,74.2024173822941,100.0
37.10613372581925,58.9829561763121,79.50307591973575,59.194763712804686,45.75534087345118,100.0
24.086528114806708,77.15082701013377,52.2376476710168,69.46084291130695,73.91875796850785,100.0
2.3695984463726596,90.85683339328374,73.43618289568461,68.09041843560318,59.20233687407937,88.47587630634132
25.425600435859646,86.51152093729362,65.30525614065049,98.68819223261087,66.4879456457623,100.0
30.291556373256437,81.12379133571707,52.9741639576216,60.32440833577452,72.93767882646523,100.0
31.195749114345766,79.66875231815304,100.0,83.6483544458365,66.26445940665432,100.0
19.44230922342294,81.28528514049067,62.949881442415915,100.0,51.855384719631914,100.0
23.240570282215607,84.60719692801236,68.09496894002189,68.00256931157703,84.94855765869171,100.0
46.20793091029975,70.50485027989819,69.49795382958256,53.27112878049684,70.57356992440043,100.0
10.435636231819913,85.79636913222274,57.06727042128836,72.13644312409052,97.06522164680115,100.0
11.89747562985619,92.47109031685757,62.65408423201951,50.77302276141736,69.46537776553775,96.86173775167904
14.970252294486569,55.616059573415725,76.89707805245195,95.72181118035729,96.24375856308131,100.0
26.795977489346757,58.83382833106041,62.84696290740032,75.96420028643195,86.33425895451049,100.0
29.242701395378297,75.05063259895742,73.27821172843085,35.463783914746834,78.01943629183653,100.0
24.79441518086064,71.37753831193832,69.38235800139871,71.1573037125693,65.72686759945493,100.0
14.231081304768512,69.23166683655262,80.0629280921444,62.09379952074072,70.71098006974621,100.0
40.88442772869925,66.52838993743586,80.21383295429399,54.33573748868644,76.49439738041045,100.0
21.910990680199035,75.43117234402226,82.78451862607298,69.09991781508958,75.53009963309351,100.0
20.693443370362505,59.94063941877752,72.07267329398944,61.1721028031203,48.255321704522046,95.03988218129868
5.924883052821787,69.85968608879477,66.28559134004209,43.89914651387776,88.69127788746444,82.98446287767992
18.076390352188774,75.90345314911539,94.63242112485287,74.60229186826174,41.21843177051438,100.0
1.5334291987124438,82.380282719892,64.7396515733242,81.31459416584084,80.48242630303803,90.88381310581076
21.935899113675443,88.11583771069091,72.62561329001925,67.85668689683011,57.71113210417754,100.0
2.309240951108819,67.36554561438751,69.74425687808005,80.88623950768151,100.0,86.99140961319638
4.828263033283209,66.45250607641862,73.29508735573009,68.63645499902935,69.31731632048137,86.1692428028253
10.12820472848816,64.2127002113637,67.88869761172306,42.72276898006042,56.63211661877069,82.98779570196906
17.955287790138783,57.73478874570739,73.86323317811559,78.61982902375172,65.55088811395302,100.0
14.965243458838007,66.50553405595842,70.99651365087641,60.14195512303968,100.0,100.0
17.86011155774491,60.024689388918134,79.84322398476584,98.25750739221115,73.5132209880478,100.0
21.307405772860914,53.54787933059051,65.59955513303017,99.48616955897452,51.28325227052726,100.0
19.790984060358518,86.20940407684893,76.10370265433465,66.59728439704546,57.56507483616892,100.0
15.891857120454151,91.90057705241375,59.09033569784802,90.48819306512486,45.062620179464886,94.29928894608915
6.7352787168891695,80.10883824600745,73.90695920928144,83.27214412859286,74.07242966238472,95.08900768293324
35.421099525678756,66.53628602013917,71.84551303197037,100.0,61.7221278116133,100.0
18.298153774750716,62.72701674866539,69.96625542589048,66.732214255072,81.67541614249957,100.0
16.484865159586914,59.87870533623894,51.29208078974145,44.428131972332196,63.87886940467673,90.04705836966528
41.330333746562665,98.79025224218029,57.62184501173151,84.9319601178157,71.70276017876873,100.0
31.398785611290453,94.7639630341194,59.934574347203586,77.52691464404421,65.56897884791456,100.0
13.960148132841795,71.9543192093551,73.71145873371309,83.6560819077081,58.046571167942844,99.61234707146599
15.16813537700626,80.98834683907918,76.4719593970274,49.97123889183616,66.13935193864982,100.0
22.53165238037981,88.430331461439,63.68422270834669,62.93526360510012,79.44294376332716,100.0
3.5681118884583256,62.57254462829631,68.96745239850952,50.98644032285227,92.34795157903123,73.8399186415019
35.805406865683736,82.47332622745178,81.40149038521267,78.69757167648007,53.32813064594452,100.0
8.691115646740844,84.10275889823507,90.56543564829542,81.30141735677762,77.24031830813819,100.0
3.390390664840087,81.88770118842655,69.29834288541353,87.50883231823356,86.21171088331933,84.33152541887047
22.93072473298681,64.79962917632264,72.32253697161003,80.19672314245463,73.75739275518815,100.0
21.55190683858979,74.86049518292079,66.72105283487082,75.00310597377296,86.81546000986707,100.0
58.52731490654721,82.70678926368313,75.15047686306048,82.7255290081299,55.93262440127316,100.0
15.205070326007567,85.46854908808541,65.56955978871518,96.05054955187786,57.08368134739644,100.0
16.29385667913894,92.59093528889048,75.43600154594432,74.61668893512832,59.92564948092922,97.4226038515017
14.04338705956508,61.414015487060716,63.4623366135118,93.92882251070988,43.40451297689678,95.33213385154163
3.629324355418383,81.54839706236501,79.03934841086195,31.17974274758089,53.9179148202159,74.73533549857322
17.97807347566106,66.12642916746255,75.47097381170038,94.16497343682637,71.75991074963173,100.0
15.355957376906122,92.91164104571058,60.18834468860318,64.83653021496517,44.11289906814105,96.62547845658742
26.802161054504495,93.53673287733231,59.28946320350951,81.06442132442547,76.55107827600264,100.0
23.323140119795916,51.98828743896567,82.7767682189851,58.13036862243196,80.67422317133335,100.0
34.223698616985075,71.22691670933257,64.02489805308359,86.75085763923893,76.93091339877844,100.0
30.391117874202685,84.33310716065102,58.61166882219231,79.50711539416243,74.90117146903481,100.0
28.950383140761154,82.63087534844901,54.188092979678665,79.00689976517225,46.23796085491765,100.0
9.93982618500298,62.726689751497915,90.9238727568546,83.92735538155371,71.45493947489078,100.0
17.654128666248532,78.91582908269834,70.05113456642461,79.44180415596864,48.04727577801822,100.0
1.0638533304621447,63.11370118500058,66.9203847036096,72.83221993926723,59.87232587538428,71.31067159588032
20.268858389945308,88.16043435863507,67.79035826170336,97.55097452650726,52.624529662111854,100.0
22.873289044030095,100.0,67.12552480599645,43.73830590752117,100.0,100.0
11.04653677636976,61.11863060910619,72.55383755674318,76.28530742105039,54.791560715611936,93.93924269386201
31.17398815902461,77.40027338779181,75.01782736167544,66.77569055264098,67.66152733095,100.0
23.514482075415827,92.83370057211964,77.08303847201064,86.31436994720362,82.00614287841523,100.0
5.214780096325725,73.2652757641764,66.98896304410711,77.57052421784955,81.07699869993115,90.95673046702856
36.999573745763804,77.95938398446809,73.11308673442885,81.94777192901377,74.44863317711143,100.0
27.746340534293367,64.38495801571828,74.43819428146229,94.00366723779933,62.73648890700623,100.0
33.2893331953541,55.31671209852891,76.22069990306049,91.22650091509243,91.47050172746775,100.0
14.362754471960253,70.1792123752051,74.12931454275625,62.61754204811233,67.79413927746792,100.0
19.102643057127732,77.94781754552206,77.09003757588512,94.93728795198646,79.64084139801315,100.0
13.39678860526553,75.7466053077144,70.07063158628176,82.50998582071814,78.6280752415985,97.78767338620959
15.625416996765896,81.29298665860541,61.125078221978995,73.18577777088328,79.72420650765788,99.10899260139801
20.103526198433805,95.8531132352597,75.57810306351863,87.26649448800431,69.62459561882284,100.0
31.337700968670646,72.73090074519732,68.0509171964732,72.03992369539012,71.34371021882873,100.0
15.172564778179677,65.31053731313197,62.00807993349746,95.62314628722277,67.2565533834274,100.0
