transaction_amount,account_age_days,num_transactions,avg_transaction,credit_limit,is_fraud
11817.08820921847,475.3939367090234,148.04080683253716,150.6751321821938,25268.20326581519,1
6338.009929152458,1642.9667664890653,87.4847696142001,109.45098293794874,70490.9067905109,0
5462.142569065669,1486.3456341372591,72.79547717871839,112.1813896503595,52812.01084369331,0
4623.211112454237,109.31019100348442,44.95759895861162,142.75889509847903,23129.739854176838,0
3734.60023301823,437.4034743320326,12.981300249557616,85.9630762973668,36278.22362464226,0
9955.16714585517,81.66119869771947,150.73505821258811,422.4378537448172,86.85099948296102,0
14069.925528983385,223.61977085504023,156.64055127522766,349.2783654759211,8579.640221519283,0
7735.937054754419,76.2617599400071,93.10338449941894,236.11137175536555,11380.123967202562,0
1634.025557944557,777.3071331472229,86.07966920802754,121.66936619479233,28409.36681917039,0
11044.724372522553,696.9520850403532,183.6640080795955,412.9304973397511,19996.64993291151,0
2933.2186462259883,172.61607725516316,86.24975100576088,44.411278924193525,37342.93519464327,0
11199.62924445147,48.8104706568421,130.74917093945385,224.22120117940955,4484.267490272558,0
7849.569791852207,1050.8694342945405,56.85982549363605,157.232882818981,26231.115719603375,0
3352.6409761339382,443.0408644609206,11.038313517666639,81.75501486307789,35214.11645912768,0
3466.5504406249906,968.8709764763472,28.638156831429807,198.0390744503368,52864.91906433562,0
755.9734881507045,1059.679800053575,80.9071436446069,29.442159181814247,40979.946222860985,0
1476.1153338086865,270.6669041462005,1.400849743916698,65.1715377730381,15473.656770827503,0
2140.4582615633353,1062.3604249316877,53.67306842907796,19.453555226601395,33942.36890660214,0
1290.4540419975838,289.0823217159091,24.153888128132934,12.555107713859456,46064.262729406444,0
4095.0269140990176,854.5283239750108,59.468998509052035,136.95415908166723,947.1554621913647,0
10649.413267600139,112.72174478359818,143.74044265310926,359.7525698028816,453.524128372278,0
7105.240226426482,384.1362287871588,104.19101766605522,99.5524203383967,20284.132490165473,0
6868.720497425029,277.8564508250364,142.37179911360283,445.88485003906885,3551.3188255663545,0
167.47065893808008,547.4827830705192,15.512396639741155,85.629989118748,13119.083800634307,0
8945.985429984035,275.85526100325905,152.08538824328843,410.8909412298811,6168.889172690541,0
2033.93868868971,461.3971915406971,4.580480046069626,55.53299344355331,29509.177905945042,0
4658.393296823956,737.1006363683601,69.97113237438006,87.17517536063512,29322.093675658543,0
13505.631306756839,177.85914931889198,138.1965599309793,240.79539573904736,2703.9657467486713,0
4519.822196384367,943.8655273286624,53.64852438405536,144.09037656914282,9140.623606067275,0
2210.025140840244,24.03865262568408,39.299389920642184,140.7706508430997,15329.21640773907,0
7425.620232456275,209.05176237660805,142.57610433761562,327.46998871377207,22257.287361141793,0
6169.782298979532,56.32960239592851,111.58275205720788,256.0997975590382,10282.507661680062,0
3619.414218601445,26.03637098866764,96.83224433405142,236.46912833780095,14405.63023101637,0
2207.438450567388,654.442617557059,65.70321979755312,79.86562182238211,38635.41015238567,0
5065.464674897535,49.781309658487224,107.61095042097256,268.25771075436336,11028.23565984251,0
890.0357210401946,383.08626708471957,28.77771494320661,2.982970153615902,44985.96625511171,0
2559.014133637207,582.9703234440634,21.193406131877857,105.25148952459165,24173.767416274448,0
14504.984374146488,170.25162678263874,163.82930129616656,407.45494487749454,13109.759663438173,0
10474.191565178904,1530.9482081076458,60.984038981307364,212.0952101676982,54434.4419315485,0
424.91794565014754,656.3022929359151,73.329945530221,94.25513217273516,33418.76398152254,0
2200.436952983933,652.0600734658939,38.6167872673299,231.60855826193537,62207.4899485605,0
7594.267895734578,573.5598731128234,109.92867784851533,165.87184489726803,11212.166371068019,0
5489.492323643749,753.1169833302267,38.64432561625847,26.700950628204655,73644.71463489391,0
13086.137427647705,230.50025026607037,134.84311753144323,263.7745173404847,9745.090245053936,0
8310.23212856158,172.84172412489073,100.29489191734663,247.4711701724171,9147.9807505501,0
6309.533472447601,545.2339510397452,109.48780477196847,91.02193897955706,29811.47375957721,0
5922.588776750374,818.6156434344158,86.32876576366472,288.91349664995823,44934.34798907257,0
7172.867271770752,683.4040620483545,79.76406535367043,194.9524839317353,61440.31732130317,0
1505.5079621307157,754.6057266718911,61.17249091947828,151.82880312926287,18818.291657909078,0
6855.270382139194,803.0479904579216,119.84632189643604,273.40212100044045,17144.57866715289,0
3481.2221965762246,1346.3103697818956,19.069977154010918,1.3530045344963852,44802.28659120822,0
5636.984448144838,96.41331661504785,184.06854760050595,414.8089977290912,55873.48107117669,0
3503.2038708893024,440.8041054602442,38.66911789936394,275.3045270338321,7228.280068430117,1
2485.0112822934525,1541.7652704179231,117.84214359656549,176.79388865537913,72464.991306309,0
4875.086037254151,507.77363821857034,63.654560687566615,126.273901339425,24464.115946220412,1
8075.3846954522305,273.85732421945545,97.13752661415064,2.4165590530244287,24934.483930587143,0
3754.4151501588576,542.9966262038937,26.038831676076338,106.66111628820843,26962.613935014197,0
7196.5003890411845,144.57162616647904,95.30143807897036,52.741610857656255,20540.671291024108,0
11322.508620344193,440.5583582897629,199.0000883332684,431.0203366539492,31372.192919254197,0
9656.179725105214,1233.465559733852,189.72399271411211,572.7744642116272,4927.753420259493,0
4666.695881061699,407.86934622421944,26.862402349422435,115.47992056960109,33624.537318859766,0
2226.782623192556,909.9122018639242,52.3223643212131,194.8709665909162,42383.785536232455,0
57.815676618589805,528.5606985776225,5.759753019712713,51.92728292841808,26819.882997062585,0
15456.076550629841,74.79662377411199,202.1869295532084,697.8471848653342,5835.43939479831,1
12401.371601017378,426.636265641518,171.4410353733524,361.0019402784153,16915.364220146344,0
220.1848974690804,389.2901246806626,19.730738423024327,103.74324307356605,13449.04995982648,0
6754.9370770912865,827.1389257597893,47.3294281036763,6.049062200030029,59641.06523401254,0
6412.988494764384,851.0755129375839,113.27457998675982,137.85042278167884,23351.17755511942,1
2961.959879073379,618.0461924485169,38.104847592300096,121.95011508309133,13356.964760264713,0
1188.912757014449,22.889118254297827,31.291231891548414,137.6579580029002,2729.895801613946,0
2850.8821230223116,683.9377919272272,53.07521158218384,8.125039549404157,41721.776876232616,0
5648.267739671168,98.78125435142722,185.11516734220814,419.94933157494773,54639.22350658092,0
241.1389278030132,473.6516166745944,11.703182026592387,82.51341643563012,14318.075894464459,0
2418.2813590431547,367.91168636671534,95.38731524688751,251.85278116439463,15127.511947092271,0
1587.7032349008782,297.68677102985123,1.9477385081977587,51.29119201339178,33415.288175279486,0
6927.874257782908,763.7641400470877,14.132407088881706,126.74799871584614,49446.229331253395,0
6975.492923620524,390.6704663424524,198.97471854445052,429.66680006138364,56330.30700653091,0
938.7386016828368,1116.4830921117116,121.92763591874171,319.2164528275569,32126.110661910032,0
1123.1537855457343,987.957392613904,67.53629221755534,66.10638303252927,34156.056942477015,0
7157.44444040305,1004.8266338130102,34.09845602639911,3.918867763321643,48292.7940797893,0
3685.857290980811,547.0193939037529,81.09243221176855,69.8814231271088,21914.072679268684,0
1287.0841491837418,143.44914856364164,53.02538263923791,159.62191501124212,602.4319453537273,0
9948.901035461353,211.58201275271148,102.58999524941233,244.12476464721402,15482.155545924637,0
3378.622173234943,332.5387945860738,112.36516616965157,264.59083484345445,23487.30880496962,0
7218.680632241763,8.555445506662068,97.44325771887739,57.460078207487356,22682.66978533099,0
789.6518505565223,684.2132775321193,135.143082551015,431.5237965676883,39454.51819896704,0
3804.858243894081,162.24234596089963,64.49548994643239,183.8379110895665,8916.228842225568,0
246.0951513378376,408.37801959837805,22.89520884516738,20.844540544656425,36750.61480466823,0
3140.2649278798704,88.75028728669945,4.6343398568849805,75.35042684953939,7195.228675341072,0
15637.440744516589,133.2485908116427,171.8086382876151,383.81783054428934,8283.846221033957,0
2770.714801276435,938.276635445694,13.8433394724311,70.56908434317855,24278.819447196067,0
6312.918203472773,434.7437183259334,64.01267559986336,223.85664432186445,37807.53402948552,0
10280.895277376847,11.6167235879102,118.74062744386092,335.7945866812803,15278.051418966097,1
8073.510398905231,1168.4746990378883,163.37389526893816,410.89061772089576,31210.74662119612,1
207.82678415025703,679.4949715414567,19.581979179918772,24.370205492035566,32641.885601514463,0
4009.667565735105,281.0165418188569,7.527332589803677,34.095297204119746,49569.0931384164,0
11889.497367285727,207.77780838644475,144.25705959657296,259.6059728486818,6368.638592770457,0
6610.2511523119265,631.8313359929059,124.15555962634647,187.14614370711894,26030.833361115438,0
612.2003569009385,877.8187102741318,55.077950423699946,125.88258878155156,43510.41884685568,0
1920.892892646672,727.9296177645433,79.74280514502242,87.55498914941006,60238.86515103125,0
393.58416607072377,407.7199627313058,16.378664586540964,78.15781662200587,13395.04792810143,0
1994.6653662083709,221.0666703529552,16.50918842310586,12.739427613754152,12486.299590869326,1
2570.484855878216,507.6905071030151,93.76405056483193,140.30303764487977,36026.10401319878,1
5747.114128375267,378.2530938986194,114.55090214114281,288.979468468285,8082.3260162203205,0
5793.618964303355,343.0742707354773,104.38295894132366,141.3464693836983,21640.46157829039,0
2874.6709430625383,984.9399871575425,82.34978248402754,23.013466837013425,31892.60305360224,0
3486.8947395521927,288.3303429949034,60.08099771922219,182.1720619484152,11757.472036444098,0
7801.063696402442,1029.202471527131,239.06791550881485,521.1210948212517,69757.25220038937,0
4253.558705924602,1368.7723438698222,122.16307686785873,200.55440890290197,30362.1509662291,0
5121.9434212207525,1017.3771012892782,5.37569804702189,26.284241566801143,47631.62492993594,0
15851.400613798749,131.75213162283237,128.96481950469612,157.85679473053068,11783.890089135897,0
1071.9884479893594,902.3771014066061,40.103123546275775,23.84764852845709,37522.424575145604,0
15462.897395925074,866.3660402012882,148.0571998418201,211.46576301018976,38127.27098710653,1
1297.8766614211204,626.7407056491049,30.4067923078509,1.7498932687538797,33247.967637322174,0
5646.996096884321,1064.8616572449127,88.58613097660623,117.5860027829208,40419.540780066345,0
2704.093211048392,364.96923568029905,27.537075954151838,9.11799839317078,25650.677424280195,0
3182.2361342591676,878.1336434561439,114.45788404631506,253.76330943925763,36424.61876438887,1
240.47748119794028,1001.0328964649452,94.19776804994288,117.25981894146483,79113.9715982054,0
9814.79097739281,527.8298306708413,135.6531411354698,320.8115957282626,1475.791651773946,0
2948.576081743874,869.2470843395341,64.73005140372246,42.906696129672596,26396.94496782577,0
5778.221489496099,448.21954959197865,30.81365366688385,102.67035598873301,34009.12494587283,0
12811.953887747977,295.3512114216524,182.04938233555237,604.2090157735198,18285.39271359789,0
665.4095471880587,336.26944137615055,34.20627738138919,0.6068570761200291,49362.588888751445,0
609.9930625949821,433.8025524934669,39.485089737527176,10.606685193356789,51654.20725088611,0
1857.3399238229629,722.163530887951,39.24812338512747,225.80893343863107,59479.632186395116,0
2799.395667057926,517.5200031430389,40.98784189264475,146.47633293809102,17172.14940616481,0
292.54307489211396,461.3663807697991,1.2556604388637176,66.48785619978588,26742.18207250531,0
8711.87051477478,402.45724501270763,106.85020784644091,109.71338900598542,11982.282916061358,0
10913.363409817408,354.4783288610914,110.77637427669171,167.5569232849584,607.3021630996636,0
3271.875857093356,624.4549176707638,85.065400846847,212.45779829626701,13773.461737783919,0
4478.690788001624,1269.7161979518662,44.18769951441162,66.27681450730472,50290.520711889585,0
9257.63497869564,352.6026791789959,116.25856259888229,196.89641474220636,4340.274661611554,0
9145.102986465448,699.0864471446438,117.40711438067703,108.04523413044257,17415.410810074238,0
3051.6282389684206,104.63308301237619,67.18868545053951,181.94469493395778,1540.3066548306651,0
9362.22819424554,491.7022090578022,151.69851310523066,343.92067471152205,12373.934341991366,0
21976.091864209182,891.7310301640969,144.57533154684393,155.46963761298773,26418.762257021903,0
10081.282612170462,243.42701816678778,113.93445551959508,79.67802429833887,16481.75735129011,0
7116.607602225378,473.91004967412493,3.2869644413556642,41.20113540148955,62948.82317032383,0
4660.038104771492,289.8051452535793,99.44001729140064,116.05861297659442,27780.16794214648,0
8424.392368188275,218.48297796638008,133.75755796254998,310.06019625595604,8381.502542663535,0
6739.48942232882,125.85144862130531,103.74912928643073,255.36239407849405,1289.5397320606207,0
13028.590435192218,544.4374297996781,158.67404969226536,374.26550138722854,6925.924742279702,0
13081.809715935677,94.3333580860535,183.27725381348216,401.9487267019759,14000.367168325982,0
2493.3079619036926,794.1194359218445,13.52293277406855,26.34649459039713,41820.83348696158,0
3836.927896086989,746.9887678132691,38.938402464467394,45.074142993767666,42173.63079949928,0
8046.3442826122955,346.30282473108116,127.56512495412696,225.76345027553322,17036.65111263613,0
8156.986361247703,43.39718403904112,83.27814184848319,499.64660107218856,30719.15745021034,1
982.3074658027006,1206.4247070012254,66.27199606712995,83.34397581144705,50617.097689902126,0
5587.9638354380395,481.55578280058444,36.02123371840122,193.72678225613217,8453.93205476387,1
1955.0267595952077,825.4472889561093,46.159584745540556,28.12444951286228,37946.528686657766,0
8874.734671661612,34.26239392672595,95.38833715280016,47.60042057543521,12735.105618909905,0
5877.92877370927,1537.4062300589535,5.073510169505811,38.75948141028931,49993.31063198667,0
3147.3880792196014,635.2154945250586,83.71442442473797,113.03357060058536,20050.97995620592,0
2591.243493711476,1033.880971636328,123.66770705739584,361.85275295295486,18387.87968068473,0
1686.4507677130832,487.1598144209541,69.55527540141509,15.13745866594489,36196.48225774193,0
3078.885099987469,1126.1885107910919,98.54066328718339,156.89659090149283,23825.889196012522,0
8201.72969810377,117.28105936598823,213.46495452711002,464.13975632137726,59183.01099680515,0
8600.221213853403,30.440063800815636,121.76731756111363,307.1749064589928,1402.4338066319642,0
93.62623743281085,1194.9045019320681,67.02841888165639,48.2430006438624,44199.43315821489,0
916.7554218396419,279.77566838889106,17.198187170379015,107.24348340947057,10657.382729504592,0
6280.608291498768,616.9965217371421,102.45789153409675,247.2857375501157,7287.168472219072,0
304.25624110306217,385.91991455037345,4.440228739488721,60.738677830038924,17815.739888974796,0
3855.943918663993,1000.1236898235107,64.61648129274712,140.6075678971784,35427.44468256848,0
16020.0444326678,63.61930098942901,167.21624821495837,345.6704864756077,7376.704218266905,0
4232.708083657904,356.8256424042376,73.94738793786601,187.52407728921278,267.4194239168346,0
8886.890559080148,46.320042179490116,143.633312460749,354.6160007542003,9697.599024156967,0
6076.6781082113075,97.7166426803158,95.95120203505309,232.58965559294177,1234.8705237853296,0
193.32218032288006,776.0371705664319,105.19169765245054,296.0179086820321,26958.893982000143,0
13522.349557468166,796.0038455514455,227.53671372745282,496.2127598190865,32526.92285332364,0
4294.030667927272,918.0726568075083,162.97155417373963,445.5433715783521,32505.6143154004,0
15770.467656318258,105.51332884194017,155.2309264520745,253.6331554027339,3811.3703012611877,0
2299.9806272945075,586.0136007236597,10.469585040216819,71.08216361376,27190.240859527003,0
3318.136676994045,551.5507011099231,28.018395318453113,234.0102660231132,22579.102577671583,1
2797.9306237944133,766.2893744093742,20.184616568540577,111.11613374307012,26095.848631745317,0
2062.7114030369385,864.4590523337342,99.3769969016379,155.18725986694966,32347.881072523207,0
4524.939366218393,972.7092988753757,31.322229854754482,94.45597292775375,21656.265989608226,0
6062.55788930727,631.4442559227192,54.7976818532474,162.06906554836155,21674.880474208774,0
7415.432185178257,239.24968616545613,131.4020625409604,280.44961376751394,16346.054736626493,0
1087.1574479423375,535.2874354219398,18.836468684589704,20.373422962981437,39603.78158307428,0
3952.7493698904636,453.04406033152213,72.42361265283341,186.4768898901529,1268.4480127833144,0
1435.8216945491822,922.1332800481158,64.44689024256922,64.00469191347176,37546.82840771021,0
2376.1965303940333,830.684682824786,95.60181087526291,133.8764822198312,30671.321974674895,0
10719.94825276876,519.7174849851482,118.75261959465577,279.9719035342709,8521.478297980924,0
6383.149684218575,951.9917627263309,135.13206821373956,284.09610541567554,20130.25623886461,0
3985.2869276099746,15.7419893722506,77.75148720248578,205.99906245169518,270.08853646479383,0
5864.219903081368,146.08774262334347,95.52741080731764,250.00202879097492,323.7841687172586,0
3644.150909701948,331.23653760975077,118.44564992293017,246.7130921724695,30318.558021869474,0
7597.360974959531,755.286977089483,140.5056479767785,320.80062229519115,24157.188831006104,0
3525.057603042639,718.9774970487305,23.35114134281791,25.801298190705914,19196.672839506755,1
3831.268261326648,896.2119683636774,100.06687269799643,75.50122085841713,35157.50146464251,0
13159.45076299573,2039.7902165986077,17.557856585860947,110.70741677276118,76418.16899670871,0
6401.984101764556,451.84400268650177,110.64921169375442,219.54043777675685,11091.128275990079,0
4631.803893511358,189.3173841032849,137.29551996893485,472.42934263471045,7986.439200833782,0
2049.0760491939673,46.130742624751576,82.38059803751975,137.9432629784785,25792.65378881749,0
5207.734645605475,1077.4669451146456,109.82155454607786,139.82901517597807,25126.37813408976,0
7637.011116962083,207.5124477197495,91.22188256024286,225.1791764347231,9953.896099163607,0
11.998741943444998,579.564177301513,10.393279208429625,92.5282799426324,25526.794621909252,0
3969.431395400511,732.0363622331982,111.7991560743654,231.8919025322648,21990.922344435323,0
2692.4981359206326,1114.3658971423051,86.78807665786799,225.74359509364655,34963.7538918919,0
7578.218336670558,612.7021645387895,112.37949137901569,155.24283603269913,14917.014292195521,0
136.6607384371091,80.68141362706329,35.21665573221087,134.16043867736113,6763.227115806334,0
8997.909984091253,1145.008729204147,44.19559046238058,49.61149851769626,58605.843248760895,0
4025.6629161465667,1190.2971168018855,162.50116333427644,260.6624670405819,93957.30046696172,0
10607.88241516535,777.9734667905312,230.08007826033645,490.4642831474372,52240.31177164038,0
5105.891397987785,221.63590663302756,116.90010589699645,204.8664010256415,30938.217650949962,1
2406.716627815145,310.4020513851754,96.73310638652929,231.93085942819948,19896.234672541494,0
13434.060146084052,1310.8217454755618,157.92704564426168,105.26672400432179,26537.29480212406,1
5594.251233653285,128.91032975856425,111.64969489836957,265.40286605099914,13400.044874018868,0
5934.757830318436,148.0075871765271,73.95627091583518,196.59071264452766,12116.92333589523,0
5661.563854463941,296.1041540593946,114.35950572620605,265.351936240545,16640.747818256783,0
11142.873612817539,172.92251105656595,150.2136983674996,330.9994230178452,7539.915224782959,0
8549.273615351447,209.78877277668738,99.02638290107393,19.045831822198494,21107.99819907106,0
2901.309473460663,470.88596705817946,136.69266388157376,469.6843863877459,15669.153803938207,0
16686.82657819155,490.20070769249895,154.78509998445446,111.17203359991132,10065.83371342871,0
3686.521511911063,1442.2061640567738,66.35560847975688,5.606879184214542,53757.47503943014,0
102.1969553088411,653.3609255628191,52.06667590105535,64.26492285854724,35619.652245080724,0
2209.054510405086,588.8644186535837,108.95043641137924,266.1269671952821,24961.436508096078,0
4491.545296380671,53.83567550166805,129.41276280457052,307.4703652465387,28778.16579002852,0
1653.4227385847762,228.84920986408366,30.18385100025275,121.82157854670905,15860.212478848553,0
164.70119959068302,1625.1054172896145,70.72480418514813,85.02172940955286,56162.32383520127,0
20729.527310270412,353.7896626423107,167.88316928247426,256.7212099554774,17489.803212294515,0
742.1916475851724,539.3861092090826,89.52062512170959,143.01740403788344,34876.8149326167,0
712.800435040293,1069.62335305911,1.8271156230424896,124.86125327531266,41080.60230631421,1
12915.805394627581,153.99924383250794,115.1142117437193,95.04379959741058,1955.7243852240404,0
6340.311368605472,416.46262509874725,70.57080235889131,197.1249499975734,15738.48300825767,0
10547.421746773127,5.175907519490735,128.87334757378713,335.0606273147137,10423.589379492669,0
3503.3723974027544,276.84933399116187,144.24571499267955,568.2983760398015,5230.817354436967,0
2657.365489346831,886.8876328709465,28.495510747075876,112.9377082181712,17184.461842417073,0
6820.453954266833,245.0456851315992,115.90878958911789,288.35619288424743,4292.533808540342,0
3672.7142670859785,1004.887656502134,107.29130172584415,350.24207444848105,40649.02904709695,0
4162.262250152636,506.9909493881524,148.23688745797332,504.4113731627035,13491.316900043179,0
2277.966805080549,209.00870059175315,92.92964666382976,254.36321932636156,14368.021840040237,0
5058.780864466997,408.5610174998235,63.806282336284916,145.0925276070412,6705.315523132467,0
3199.9700396041926,210.40361562140362,63.07386529168569,181.11030424283695,3852.3649221103988,0
3152.247390448395,526.6287158496249,70.87747833423816,14.36910757287746,28776.516062083585,0
10161.38613180029,236.02694527964303,180.78956409964874,612.5755239230259,5428.599380037191,0
2494.4599491840568,360.6345576737298,35.555269292894366,115.89999854489818,13872.407459610858,0
1779.1229166629887,946.3430386687918,66.22944897388857,81.99314737039964,59862.101331036065,0
3704.349194474792,809.205143004874,59.60093033436054,97.37230188762416,37801.57650462409,0
4074.9071904486536,672.976423507731,32.99932564726501,74.00951255658711,43076.99506777966,0
2117.207504071197,1374.1304275526354,71.25106237474314,83.42393391434402,47625.832435093704,0
1361.412379819135,803.9319115882727,84.17686356597795,102.24787067889767,31031.023610013934,0
3522.6702436451087,430.70726877075793,102.0945781431708,261.0994296693013,13179.910885018508,0
5264.199097718305,186.73548203945296,97.01412614141545,240.42057565653982,6165.107891249395,0
6084.5564508697025,667.2866973635665,49.655148760793494,163.0389225107945,26395.83326025784,0
9223.807639211398,504.2936181589986,108.16616283231492,82.52812423868463,13820.376621833306,0
2731.1259516456976,946.709032794043,82.66661205569959,87.99225743012457,56794.129545951815,0
13728.106367695784,355.70102781758703,192.02350077614432,412.2646741688179,19815.819258708245,0
4590.029133652126,322.13245667748913,55.151778954929384,156.34580521909353,14296.95990255929,0
3099.5268024817224,520.4546587705321,17.773965863880793,101.81419279147207,30224.854792983206,0
3521.851704093603,63.29665597066971,68.71473486751373,57.69278523951729,16726.623517723398,1
10959.461317560586,215.56147890614767,228.04868552644163,503.3667850252456,50245.29771476674,0
6677.394119619711,605.1824762109298,82.59852986804778,101.68090110455621,32638.542236357414,0
6925.256375395152,925.9790571257765,176.24637451254904,289.1632354679872,87588.24085244646,0
6949.886457289998,531.0174127413823,88.19971149314335,248.255828499561,17453.14353370435,0
1751.3965351764973,119.29738956056926,14.363757306951225,29.734423922653193,23853.072918636055,0
845.6260149679354,817.531884483981,57.38511283713916,61.30720661894813,44222.21783519873,0
6910.46736334228,71.73425359785826,121.23234251856029,308.8204560399074,6655.709390938751,0
1326.4312231694066,812.5063203382498,82.89349436569017,165.48196575648987,20208.896348708135,0
6833.009994969461,268.3017276941458,130.05050168083943,264.4812413404392,20660.704349004925,0
5959.702979483312,917.2553112100462,48.130407937433255,29.663322058182857,49759.52081616358,0
13764.779581158557,881.692844804106,9.600815532035936,12.742235548064663,61339.61970240776,0
2181.451627984422,904.6633341625894,23.594097767961664,13.26367630382206,21956.006843782357,0
4902.1296243829,431.7801280283462,118.77548955905726,277.960487649014,23909.958812831028,0
21377.830371002197,197.76712223452807,170.92698396974868,175.26849684508866,6809.655030512149,0
3837.955770054339,270.57797240319945,151.52495830176227,541.9590952334228,14111.362413866847,0
462.05326215915466,884.8147519912013,64.74069477040868,84.60139219215148,54140.59172312242,0
9632.748981241957,34.52481302831336,135.14002346272656,347.24436138808693,1652.0865129599606,0
288.3481483155816,596.3445223649851,45.15263202549057,9.25334315101447,50877.638164430355,0
6298.4995024746,47.64084116242259,107.62233016252121,216.1802038941599,12834.577654250588,0
3642.7870187566205,346.1632905882465,42.86846772233924,144.786455055748,18225.47879437665,0
1818.426950079288,507.71642004953424,45.75425536407547,141.55229218166346,3737.9598182448062,0
2866.7350851073256,342.78474621876484,64.06632406091023,182.17290343942824,336.683309922616,0
5660.312118205941,977.7882628802847,60.07613029143978,45.67675446231003,56082.99118772387,0
11997.0017259508,324.0225485345225,203.535663162272,440.9062638097064,30982.403924035352,0
6835.50981304715,233.90106953414892,118.89648367896554,282.88541142032886,7856.367039073913,0
2081.411029625755,392.23459006764034,17.23954082113524,48.54356736720935,25674.181962287676,0
4614.263952540438,10.706077685445422,98.00203855599969,190.16144728156686,17154.907335316107,0
5595.13907912256,392.7650321388578,99.77189257382204,251.7148616941215,6476.057618515721,0
5255.749095841718,705.2371008314724,92.58694754129576,14.486516447629725,31074.757825145167,0
2399.3941599779555,1240.1617455403798,111.20937942384518,149.5698372048367,73164.81394902455,0
